,name,address,postcode,latitude,longitude
15,Autohaus Veso,"Moorfleeter Straße 50, 22113 Hamburg",22113,53.52429,10.09052
16,Autohaus Osterstrasse Schmidt,"Osterstraße 62, 20259 Hamburg",20259,53.57532,9.9565
17,Autohaus Michael,"Holstenhofweg 42-48, 22043 Hamburg",22043,53.57389,10.10393
18,Autohaus Michael,"Holstenhofweg 55, 22043 Hamburg",22043,53.57397,10.10372
19,Autohaus Schleiss,"Wagnerstraße 30, 22081 Hamburg",22081,53.57351,10.03734
20,Autohaus Günther,"Friedrich-Ebert-Damm 319-321, 22159 Hamburg",22159,53.60331,10.11528
21,Autohaus Lass,"Holzmühlenstraße 5, 22041 Hamburg",22041,53.57728,10.08243
22,Autohaus Günther - Hamburg,"Wendenstraße 249, 20537 Hamburg",20537,53.55057,10.03773
23,Autohaus Rütz,"Hermannstal 123, 22119 Hamburg",22119,53.54999,10.10001
24,Autohaus Gomme,"Horner Landstraße 380, 22111 Hamburg",22111,53.54375,10.09138
25,Autohaus Milad,"Wandsbeker Stieg 23, 22087 Hamburg",22087,53.5613,10.02812
26,Autohaus Günther - Hamburg,"Wendenstraße 249, 20537 Hamburg",20537,53.55057,10.03773
27,Autohaus Lass,"Holzmühlenstraße 5, 22041 Hamburg",22041,53.57762,10.08268
28,Autohaus Yusufi,"Billwerder Steindamm 30, 20537 Hamburg",20537,53.54354,10.04034
29,Captain Autohaus,"Sorbenstraße 39, 20537 Hamburg",20537,53.55004,10.04325
30,Claas Wehner Autohaus,"Friedrich-Ebert-Damm 114, 22047 Hamburg",22047,53.58735,10.09238
31,Claas Wehner Autohaus,"Friedrich-Ebert-Damm 114, 22047 Hamburg",22047,53.58735,10.09238
32,Autohaus Ernst Lauße,"Friedrich-Ebert-Damm 184, 22047 Hamburg",22047,53.58961,10.10232
33,Barmbeker Autohaus Killi,"Holsteinischer Kamp 104, 22081 Hamburg",22081,53.57544,10.04731
34,Autohaus Lensch & Bleck,"Barmbeker Straße 35-37, 22303 Hamburg",22303,53.58553,10.018
35,Autohaus Ebel & Sohn,"Klaus-Groth-Straße 25, 20535 Hamburg",20535,53.55532,10.0306
36,Autohaus Ernst Lauße,"Friedrich-Ebert-Damm 184, 22047 Hamburg",22047,53.58961,10.10232
37,Autohaus Wilhelm Kuhfuß,"Koppel 74, 20099 Hamburg",20099,53.5587,10.01147
38,AUTOHAUS JUNGE HOHELUFT,"Hoheluftchaussee 153, 20253 Hamburg",20253,53.58499,9.96861
39,Autohaus Sulfukar Alboudan,"Georgswerder Bogen 2, 21109 Hamburg",21109,53.51815,10.01659
40,Claas Wehner Autohaus,"Friedrich-Ebert-Damm 114, 22047 Hamburg",22047,53.58735,10.09238
41,AUTOHAUS SPERLING & SOHN,"Stormarner Straße 26, 22049 Hamburg",22049,53.57698,10.06144
42,AUTOHAUS JUNGE HOHELUFT,"Hoheluftchaussee 153, 20253 Hamburg",20253,53.58499,9.96861
43,Claas Wehner Autohaus,"Friedrich-Ebert-Damm 114, 22047 Hamburg",22047,53.58735,10.09238
44,Claas Wehner Autohaus,"Friedrich-Ebert-Damm 114, 22047 Hamburg",22047,53.58735,10.09238
45,Autohaus Junge Hoheluft,"Hoheluftchaussee 153, 20253 Hamburg",20253,53.58499,9.96861
46,Autohaus Ernst Lauße,"Schiffbeker Weg 307, 22043 Hamburg",22043,53.5696,10.12361
47,Claas Wehner Autohaus,"Friedrich-Ebert-Damm 114, 22047 Hamburg",22047,53.58735,10.09238
48,Autohaus Möller u. Goede,"Kuehnstraße 89, 22045 Hamburg",22045,53.57997,10.12331
49,Autohaus CF Mirbach Hanse,"Kuehnstraße 15, 22045 Hamburg",22045,53.57737,10.11624
50,Autohaus Möller Und Goede,"Kuehnstraße 89, 22045 Hamburg",22045,53.57997,10.12331
51,Berger Kfz-Reparaturwerkstatt Autohaus Nemeth,"Kuehnstraße 15, 22045 Hamburg",22045,53.57737,10.11624
52,Autohaus W.Wülfing & Sohn Nachf. Ralph Wülfing,"Nebendahlstraße 11, 22041 Hamburg",22041,53.57775,10.06568
53,Skoda,"Horner Landstraße 20, 22111 Hamburg",22111,53.55271,10.07026
2,Autohaus Stapelfeld,"Wittigstieg 19, 22149 Hamburg",22149,53.59316,10.14953
5,Autohaus Max Hamburg,"Bargteheider Straße 14, 22143 Hamburg",22143,53.59804,10.14206
10,Autohaus Stapelfeld Dg,"Hauptstraße 9, 22145 Stapelfeld",22145,53.60506,10.20721
14,Asr-Autohaus Schlegel Rahlstedt,"Bargteheider Straße 79, 22143 Hamburg",22143,53.60297,10.14551
0,Autohaus Michaelidis,"Winsener Straße 91, 21077 Hamburg",21077,53.44468,9.99113
1,Autohaus Tobaben,"Buxtehuder Straße 84-92, 21073 Hamburg",21073,53.46879,9.96568
2,Autohaus Marschalek,"Kapellenweg 109, 21077 Hamburg",21077,53.44301,9.98907
4,Autohaus T & K,"Winsener Straße 149B, 21077 Hamburg",21077,53.43274,9.98556
5,AUTOHAUS C. THOMSEN,"Lewenwerder 2, 21079 Hamburg",21079,53.45673,9.9992
7,Autohaus T & K,"Winsener Straße 149B, 21077 Hamburg",21077,53.43274,9.98556
8,Autohaus S+K,"Großmoorring 7A, 21079 Hamburg",21079,53.45712,10.00746
9,Autohaus T & K,"Winsener Straße 149B, 21077 Hamburg",21077,53.4328,9.9842
10,Autohaus S+K,"Großmoorbogen 2, 21079 Hamburg",21079,53.46151,10.01086
12,Autohaus T & K,"Winsener Straße 149B, 21077 Hamburg",21077,53.43274,9.98556
13,Autohaus S+K,"Großmoorring 7A, 21079 Hamburg",21079,53.45712,10.00746
14,Autohaus Peter Krohn,"Sand 33, 21073 Hamburg",21073,53.46127,9.97953
16,Autohaus B & K alles klar!,"Buxtehuder Straße 112, 21073 Hamburg",21073,53.46949,9.96344
0,Autohaus Michael,"Neuer Weg 43, 21029 Hamburg",21029,53.48287,10.21146
5,Autohaus Kath,"Curslacker Neuer Deich 72, 21029 Hamburg",21029,53.47719,10.20537
6,Autohaus Günther,"Kampweg 3, 21035 Hamburg",21035,53.47652,10.1972
8,Autohaus Alt,"Lohbrügger Weg 4, 21031 Hamburg",21031,53.49856,10.20378
10,Autohaus Michael,"Neuer Weg 43, 21029 Hamburg",21029,53.48282,10.21141
11,Autohaus Michael,"Neuer Weg 43, 21029 Hamburg",21029,53.48282,10.21141
14,Autohaus Michael,"Neuer Weg 43, 21029 Hamburg",21029,53.48282,10.21141
20,Autohaus S+K,"Randersweide 1a, 21035 Hamburg",21035,53.47819,10.1971
21,Autohaus Am Sachsenwald,"Zwischen den Kreiseln 8, 21039 Börnsen",21039,53.48599,10.28801
22,Autohaus S+K,"Randersweide 1a, 21035 Hamburg",21035,53.47819,10.1971
23,Autohaus S+K,"Randersweide 1, 21035 Hamburg",21035,53.47911,10.19801
24,Autohaus Kloss Inh. Dietmar Kloss,"Am Stein 32, 21039 Börnsen",21039,53.4906,10.27867
25,Autohaus Stahlbuhk Inh. Sven Stahlbuhk,"Neuengammer Hausdeich 210, 21039 Hamburg",21039,53.44503,10.23059
0,Ic Autohaus,"Oskar-Jäger-Straße 166-168, 50825 Köln",50825,50.94812,6.9077
1,Autohaus Bäckmann,"Boltensternstraße 128, 50735 Köln",50735,50.97532,6.97465
2,Autohaus-Löwen Köln,"Biesterfeldstraße 3, 50829 Köln",50829,50.96337,6.88651
3,Autohaus Düsterhöft,"Pasteurstraße 7, 50735 Köln",50735,50.97175,6.97298
4,Autohaus Sauer,"Waffenschmidtstraße 1, 50767 Köln",50767,51.00424,6.87205
5,Autohaus Tmt,"Neusser Straße 403, 50733 Köln",50733,50.97056,6.95195
6,Autohaus Bäckmann,"Boltensternstraße 128, 50735 Köln",50735,50.97532,6.97465
7,Autohaus Yvel Köln,"Liebigstraße 201-203, 50823 Köln",50823,50.95631,6.93421
8,Autohaus Opladen,"Wilhelm-Mauser-Straße 49, 50827 Köln",50827,50.95633,6.89279
9,Autohaus Bussmann,"Zypressenstraße 49, 50767 Köln",50767,51.01243,6.90597
10,Autohaus Bäckmann,"Boltensternstraße 128, 50735 Köln",50735,50.97532,6.97465
11,Autohaus J. Fleischhauer,"Fröbelstraße 15, 50823 Köln",50823,50.94562,6.91657
12,Autohaus J. Fleischhauer,"Fröbelstraße 15, 50823 Köln",50823,50.94562,6.91657
13,Autohaus Jacob Fleischhauer,"Fröbelstraße 15, 50823 Köln",50823,50.94562,6.91657
14,Autohaus Jacob Fleischhauer,"Fröbelstraße 15, 50823 Köln",50823,50.94562,6.91657
15,Autohaus Jacob Fleischhauer,"Fröbelstraße 15, 50823 Köln",50823,50.94562,6.91657
16,Autohaus Jacob Fleischhauer,"Weinsbergstraße 160, 50823 Köln",50823,50.94378,6.91622
17,Autohaus Schaefer I. Gr.,"Subbelrather Straße 387-407, 50825 Köln",50825,50.95765,6.91016
18,Autohaus H. D. Design,"Escher Straße 129, 50739 Köln",50739,50.96042,6.93807
19,Autohaus Kierdorf NL der IC Autohandel Rheinland,"Oskar-Jäger-Straße 166, 50825 Köln",50825,50.94722,6.908
20,Autohaus KIERDORF NL der IC Autohandel Rheinland,"Oskar-Jäger-Straße 166, 50825 Köln",50825,50.94722,6.908
21,Autohaus Kierdorf NL der IC Autohandel Rheinland,"Oskar-Jäger-Straße 166, 50825 Köln",50825,50.94722,6.908
22,Ligier Microcar Köln - Autohaus Für 45 Km/h Fahrzeuge,"Pasteurstraße 1a, 50735 Köln",50735,50.97212,6.9743
1,Autohaus Breit,"Kunstfelder Straße 9, 51069 Köln",51069,51.00247,7.03783
2,Autohaus Breit,"Kunstfelder Straße 9, 51069 Köln",51069,51.00247,7.03783
3,Autohaus Nord,"Riehler Straße 225, 50735 Köln",50735,50.96258,6.98088
4,Autohaus Karst,"Clevischer Ring 133, 51063 Köln",51063,50.9774,7.00323
5,Autohaus Breit,"Kunstfelder Straße 9, 51069 Köln",51069,51.00247,7.03783
6,Autohaus Breit,"Kunstfelder Straße 9, 51069 Köln",51069,51.00247,7.03783
7,Autohaus Behrendt,"Bertoldistraße 15, 51065 Köln",51065,50.95465,7.00378
8,Autohaus Breit,"Kunstfelder Straße 9, 51069 Köln",51069,51.00247,7.03783
9,Autohaus Yalcin,"Bergisch Gladbacher Straße 731, 51067 Köln",51067,50.97354,7.05514
10,Autohaus Karst,"Clevischer Ring 133, 51063 Köln",51063,50.9774,7.00323
11,Autohaus Yalcin,"Bergisch Gladbacher Straße 731, 51067 Köln",51067,50.97354,7.05514
12,Autohaus Breit,"Kunstfelder Straße 9, 51069 Köln",51069,51.00247,7.03783
14,Autohaus Jacob Fleischhauer,"Clevischer Ring 45, 51063 Köln",51063,50.96497,7.00552
15,Autohaus J. Fleischhauer,"Clevischer Ring 45, 51063 Köln",51063,50.96497,7.00552
16,Kunst Dieter Autohaus,"Im Fichtenhain 1A, 51069 Köln",51069,50.97837,7.06863
17,Autohaus Jacob Fleischhauer,"Clevischer Ring 45, 51063 Köln",51063,50.96497,7.00552
18,Autohaus Jacob Fleischhauer,"Clevischer Ring 45, 51063 Köln",51063,50.96497,7.00552
19,Autohaus Jacob Fleischhauer,"Clevischer Ring 45, 51063 Köln",51063,50.96497,7.00552
21,Autohaus Da Leo,"Kaspar-Düppes-Straße 35, 51067 Köln",51067,50.96861,7.0505
22,Autohaus J. Fleischhauer,"Clevischer Ring 45, 51063 Köln",51063,50.96497,7.00552
23,Studen K. H. Autohaus,"Mielenforster Straße 4, 51069 Köln",51069,50.97151,7.07521
0,Autohaus Colonia,"Herthastraße 62, 50969 Köln",50969,50.91301,6.94167
1,Autohaus Yvel Köln,"Raderberggürtel 4, 50968 Köln",50968,50.90342,6.95839
2,Autohaus Schindel,"Brühler Platz 54, 50968 Köln",50968,50.89914,6.94965
3,Autohaus Kempen,"Raderthalgürtel 2, 50968 Köln",50968,50.90391,6.95468
5,Autohaus Levi,"Höninger Weg 212, 50969 Köln",50969,50.90942,6.9409
9,Autohaus Levi,"Höninger Weg 212, 50969 Köln",50969,50.90942,6.9409
11,Autohaus Jacob Fleischhauer,"Raderberggürtel 31, 50968 Köln",50968,50.90399,6.96225
12,Autohaus Jacob Fleischhauer,"Raderberggürtel 31, 50968 Köln",50968,50.90399,6.96225
13,Autohaus Jacob Fleischhauer,"Raderberggürtel 31, 50968 Köln",50968,50.90399,6.96225
14,Autohaus Jacob Fleischhauer,"Raderberggürtel 31, 50968 Köln",50968,50.90399,6.96225
16,r. h. Autohaus Amian,"Zollstockgürtel 47, 50969 Köln",50969,50.90647,6.93681
17,r. h. Autohaus Amian,"Zollstockgürtel 47, 50969 Köln",50969,50.90636,6.93683
18,Autohaus F. J. Kempen,"Raderthalgürtel 2, 50968 Köln",50968,50.90405,6.95574
19,Audi Zentrum Köln Autohaus Jacob Fleischhauer,"Bonner Straße 328, 50968 Köln",50968,50.90454,6.96402
0,Autohaus Getra,"Hansestraße, 51149 Köln",51149,50.90943,7.07128
1,Autohaus Barthel,"Ferdinand-Porsche-Straße 24, 51149 Köln",51149,50.90461,7.06935
2,Autohaus Schütze,"Fuggerstraße 8, 51149 Köln",51149,50.90459,7.07559
3,Autohaus Schmitz,"Kaiserstraße 127, 51145 Köln",51145,50.88193,7.06848
4,Autohaus Servatius,"Odenwaldstraße 111, 51105 Köln",51105,50.9296,7.00656
5,AUTOHAUS GETRA,"Hansestraße 50, 51149 Köln",51149,50.90922,7.07158
6,Autohaus Spk,"Rösrather Straße 271, 51107 Köln",51107,50.92748,7.0626
7,Autohaus Barthel,"Ferdinand-Porsche-Straße 24, 51149 Köln",51149,50.90461,7.06935
8,Autohaus Fleischhauer,"Frankfurter Straße 665-675, 51145 Köln",51145,50.89548,7.07893
9,Autohaus Karst,"Olpener Straße 276, 51103 Köln",51103,50.94003,7.03236
10,Autohaus Barthel,"Ferdinand-Porsche-Straße 24, 51149 Köln",51149,50.90461,7.06935
11,Autohaus Wiemer,"Humboldtstraße 137, 51145 Köln",51145,50.89707,7.06574
12,Autohaus Schmitz,"Kaiserstraße 127, 51145 Köln",51145,50.88193,7.06848
13,Autohaus Javaheri,"Matthias-Müller-Straße 78, 51107 Köln",51107,50.921,7.08949
14,Autohaus Karst,"Olpener Straße 276, 51103 Köln",51103,50.94003,7.03236
15,Autohaus Barthel,"Ferdinand-Porsche-Straße 24, 51149 Köln",51149,50.90461,7.06935
16,Autohaus Weist,"Neue Eiler Straße 46, 51145 Köln",51145,50.89643,7.07454
17,Autohaus-Drotschmann,"Siegburger Straße 240, 51105 Köln",51105,50.92042,6.98502
18,Autohaus Jacob Fleischhauer,"Frankfurter Straße 665, 51145 Köln",51145,50.89789,7.07573
19,Autohaus Jacob & Löfken,"Rösrather Straße 271, 51107 Köln",51107,50.92748,7.0626
20,Autohaus Jacob Fleischhauer,"Frankfurter Straße 665-675, 51145 Köln",51145,50.89548,7.07893
21,Mirweiss Zabuly Autohaus,"Rösrather Straße 443, 51107 Köln",51107,50.92493,7.07305
22,Autohaus Jacob Fleischhauer,"Frankfurter Straße 665, 51145 Köln",51145,50.89789,7.07573
23,Autohaus Jacob Fleischhauer,"Frankfurter Straße 665, 51145 Köln",51145,50.89789,7.07573
24,Autohaus Rudolf Geberzahn,"Rösrather Straße 511, 51107 Köln",51107,50.92359,7.07799
25,Autohaus W & S,"Waldstraße 155, 51147 Köln",51147,50.88124,7.09873
26,Autohaus Jacob Fleischhauer,"Frankfurter Straße 665-675, 51145 Köln",51145,50.89804,7.07538
27,"Autohaus W&s, Weber & Simanzik Kfz-Reparaturen Aller Art","Waldstraße 155, 51147 Köln",51147,50.88124,7.09873
0,Autohaus Brass Frankfurt,"Guerickestraße 9, 60488 Frankfurt am Main",60488,50.13922,8.59469
1,Nordstern Autohaus,"Alt-Niederursel 2, 60439 Frankfurt am Main",60439,50.16609,8.6216
2,Autohaus Winterwerber,"Röderichstraße 19, 60489 Frankfurt am Main",60489,50.12578,8.60854
3,Autohaus Kharrati,"Sinner Weg 8, 60439 Frankfurt am Main",60439,50.16261,8.63948
5,Autohaus Muth,"Westerbachstraße 295, 65936 Frankfurt am Main",65936,50.12272,8.56889
6,Autohaus Brass Frankfurt,"Guerickestraße 9, 60488 Frankfurt am Main",60488,50.13922,8.59469
8,Autohaus Dienst,"Eckenheimer Landstraße 314, 60435 Frankfurt am Main",60435,50.1471,8.68252
9,Autohaus Leiss Frankfurt,"Alt-Rödelheim 2-4, 60489 Frankfurt am Main",60489,50.12421,8.61275
11,Autohaus Leiss Frankfurt,"Alt-Rödelheim 2-4, 60489 Frankfurt am Main",60489,50.12421,8.61275
12,Autohaus Hochmuth,"Kaiser-Sigmund-Straße 14, 60320 Frankfurt am Main",60320,50.13796,8.68293
13,Autohaus Brass Frankfurt,"Guerickestraße 9, 60488 Frankfurt am Main",60488,50.13875,8.59455
14,Oig Autohaus,"Eschersheimer Landstraße 60-62, 60322 Frankfurt am Main",60322,50.12243,8.67587
15,Autohaus Muth,"Westerbachstraße 295, 65936 Frankfurt am Main",65936,50.12272,8.56889
16,Autohaus Star,"Thudichumstraße 17, 60489 Frankfurt am Main",60489,50.1267,8.61305
17,Autohaus Brass Frankfurt,"Guerickestraße 9, 60488 Frankfurt am Main",60488,50.13875,8.59455
18,Autohaus Brass Frankfurt,"Guerickestraße 9, 60488 Frankfurt am Main",60488,50.1294,8.59935
20,Autohaus Euler,"Karl-von-Drais-Straße 7-9, 60435 Frankfurt am Main",60435,50.14759,8.68065
21,Autohaus Muth Co.,"Westerbachstraße 295.0, 65936 Frankfurt am Main",65936,50.12262,8.56902
22,Autohaus Am Westbahnhof,"Kurfürstenstraße 60, 60486 Frankfurt am Main",60486,50.11968,8.63956
23,Autohaus Am Westbahnhof,"Kurfürstenstraße 60, 60486 Frankfurt am Main",60486,50.11961,8.64018
25,Autohaus Lamertz eingetragener Kaufmann,"Westerbachstraße 66, 60489 Frankfurt am Main",60489,50.12265,8.59573
1,Autohaus Pniewski,"Flinschstraße 17, 60388 Frankfurt am Main",60388,50.13416,8.73645
2,Autohaus Brass Frankfurt,"Carl-Benz-Straße 263-265, 60386 Frankfurt am Main",60386,50.12046,8.75361
3,Autohaus Hessengarage,"Am Riederbruch 8, 60386 Frankfurt am Main",60386,50.12424,8.7289
5,Autohaus Brass Frankfurt,"Carl-Benz-Straße 263-265, 60386 Frankfurt am Main",60386,50.12046,8.75361
6,Autohaus Fuhrmann,"Marktstraße 69, 60388 Frankfurt am Main",60388,50.15594,8.75632
7,Autohaus Fuhrmann,"Marktstraße 69, 60388 Frankfurt am Main",60388,50.15594,8.75632
8,Autohaus Hessengarage,"Am Riederbruch 8, 60386 Frankfurt am Main",60386,50.12424,8.7289
9,Autohaus Hessengarage,"Am Riederbruch 8, 60386 Frankfurt am Main",60386,50.12424,8.7289
10,Autohaus Hessengarage,"Borsigallee 12, 60388 Frankfurt am Main",60388,50.13443,8.74222
11,Autohaus Nix,"Hanauer Landstraße 429-431, 60314 Frankfurt am Main",60314,50.12247,8.73986
12,Autohaus Schwab,"Borsigallee 8, 60388 Frankfurt am Main",60388,50.13399,8.7419
13,Autohaus Hessengarage,"Borsigallee 12, 60388 Frankfurt am Main",60388,50.1344,8.7422
14,Autohaus Hessengarage,"Borsigallee 12, 60388 Frankfurt am Main",60388,50.1344,8.7422
15,Autohaus Brass Frankfurt,"Hanauer Landstraße 263-265, 60314 Frankfurt am Main",60314,50.11565,8.7237
16,Autohaus Hessengarage,"Am Riederbruch 8, 60386 Frankfurt am Main",60386,50.12424,8.7289
17,Autohaus Nix Toyota,"Hanauer Landstraße, 60314 Frankfurt am Main",60314,50.12269,8.74024
18,Autohaus Rauch Inhaber Michael Kamp,"Hungener Straße 7, 60389 Frankfurt am Main",60389,50.13364,8.69813
19,Land Rover Range Rover Autohaus,"Hanauer Landstraße 295, 60314 Frankfurt am Main",60314,50.11669,8.72685
0,Autohaus Schmitt,"Schwarzwaldstraße 85, 60528 Frankfurt am Main",60528,50.08371,8.65025
1,Autohaus Ulrich,"Schmidtstraße 51, 60326 Frankfurt am Main",60326,50.10461,8.61772
2,Autohaus Hessengarage,"Camberger Straße 21, 60327 Frankfurt am Main",60327,50.10259,8.6454
3,Autohaus Gruber,"Frankenallee 98-102, 60326 Frankfurt am Main",60326,50.10472,8.64075
4,Autohaus Amthauer,"Mönchhofstraße 28, 60326 Frankfurt am Main",60326,50.10497,8.61502
5,Autohaus Schultheis,"Kurmainzer Straße 35, 65929 Frankfurt am Main",65929,50.10694,8.5522
6,Autohaus Stange,"Mainzer Landstraße 324, 60326 Frankfurt am Main",60326,50.10226,8.63388
7,Autohaus Hessengarage,"Nieder Kirchweg 121, 65934 Frankfurt am Main",65934,50.09443,8.57388
8,AUTOHAUS MIKULECKY,"Lahnstraße 7, 60326 Frankfurt am Main",60326,50.10131,8.63858
9,Autohaus Euler,"Königsteiner Straße 74, 65929 Frankfurt am Main",65929,50.10755,8.542
10,Autohaus Flebbe,"Bolongarostraße 93, 65929 Frankfurt am Main",65929,50.10186,8.55428
11,Autohaus Hessengarage,"Camberger Straße 21, 60327 Frankfurt am Main",60327,50.10259,8.6454
12,Autohaus Hessengarage,"Camberger Straße 21, 60327 Frankfurt am Main",60327,50.10259,8.6454
13,Autohaus Ulrich,"Schmidtstraße 51, 60326 Frankfurt am Main",60326,50.10461,8.61772
14,Autohaus Gegner,"Morgenzeile 1, 60529 Frankfurt am Main",60529,50.08702,8.61699
15,Autohaus Gruber,"Frankenallee, 60326 Frankfurt am Main",60326,50.10481,8.64082
16,Db Autohaus,"Hahnstraße 8, 60528 Frankfurt am Main",60528,50.08753,8.63141
17,Autohaus Schwanzl,"Großer Hasenpfad 20, 60598 Frankfurt am Main",60598,50.09694,8.68636
18,Autohaus Dörnfeld,"Alt-Griesheim 84, 65933 Frankfurt am Main",65933,50.09122,8.60166
19,Autohaus Steinbach,"Schmidtstraße 43-45, 60326 Frankfurt am Main",60326,50.10269,8.61831
20,Autohaus Naumann,"Schmidtstraße 51, 60326 Frankfurt am Main",60326,50.10449,8.61771
21,Autohaus Gruber,"Frankenallee 98-102, 60326 Frankfurt am Main",60326,50.1048,8.64087
22,Autohaus Schneider,"Mauritiusstraße 18, 60529 Frankfurt am Main",60529,50.0885,8.57766
23,Autohaus Fischer,"Kurmainzer Straße 107, 65936 Frankfurt am Main",65936,50.11324,8.55451
25,Autohaus Hessengarage Niederl. Galluswarte,"Camberger Straße 21, 60327 Frankfurt am Main",60327,50.10259,8.6454
26,Autohaus Hans Saturski,"Mainzer Landstraße 272-274, 60326 Frankfurt am Main",60326,50.1027,8.63963
27,Autohaus Gutleut Inh. T. Plasecki u. Julian Nemeczek,"Gutleutstraße 294, 60327 Frankfurt am Main",60327,50.09757,8.64669
8,Autohaus Schwanzl,"Großer Hasenpfad 20, 60598 Frankfurt am Main",60598,50.09694,8.68636
13,Autohaus Kaross,"Mörfelder Landstraße 10, 60598 Frankfurt am Main",60598,50.10083,8.69023
15,Autohaus Brass Frankfurt,"Hanauer Landstraße 263-26, 60314 Frankfurt am Main",60314,50.11308,8.69805
18,Autohaus B. Bornhütter,"Darmstädter Landstraße 102, 60598 Frankfurt am Main",60598,50.09779,8.69022
31,Autohaus Ost Inh. Günter Thurmann,"Hagenstraße 4, 60314 Frankfurt am Main",60314,50.11041,8.71006
0,Autohaus Feldmoching,"Feldmochinger Straße 378, 80995 München",80995,48.21245,11.52917
1,Autohaus Schwanthalerhöhe,"Ligsalzstraße, 80339 München",80339,48.13636,11.54273
2,Autohaus Pasing,"Bodenseestraße 40, 81243 München",81243,48.14701,11.45139
3,Autohaus Diermeier,"Pasteurstraße 5, 80999 München",80999,48.2006,11.45932
4,Autohaus Soucek,80807 München,80807,48.18822,11.5793
5,Autohaus Liess,"Bodenseestraße 81, 81243 München",81243,48.14546,11.4456
6,Autohaus Haug,"Heerstraße 2, 81247 München",81247,48.17086,11.48151
7,Autohaus Seizinger,"Bodenseestraße 71, 81243 München",81243,48.14554,11.44655
8,Autohaus Seizinger,"Bodenseestraße 71, 81243 München",81243,48.14554,11.44655
9,Autohaus Wieser,"Tannenfleckweg 4, 81249 München",81249,48.19428,11.40017
10,Autohaus Liess,"Bodenseestraße 81, 81243 München",81243,48.14546,11.4456
12,Autohaus Liess,"Bodenseestraße 81, 81243 München",81243,48.14546,11.4456
13,Autohaus Liess,"Bodenseestraße 81, 81243 München",81243,48.14546,11.4456
14,Autohaus Pasing-Am,"Bodenseestraße 40, 81243 München",81243,48.14701,11.45139
15,Autohaus Spratter,"Bodenseestraße 277, 81249 München",81249,48.14181,11.41964
16,Autohaus Avalon München,"Nymphenburger Straße 81, 80636 München",80636,48.15009,11.54452
17,Autohaus Forster,"Lerchenstraße 20, 80995 München",80995,48.20299,11.54379
18,Autohaus Spratter,"Bodenseestraße 277, 81249 München",81249,48.14181,11.41965
19,Autohaus Muench,"Bergsonstraße 171, 81245 München",81245,48.16032,11.41975
20,Autohaus Furtmayr,"Pelkovenstraße 37, 80992 München",80992,48.18156,11.51331
21,Autohaus Leopard,"Peter-Anders-Straße 11, 81245 München",81245,48.15335,11.47875
22,Autohaus Stern,"Eversbuschstraße 206a, 80999 München",80999,48.20203,11.45751
23,Autohaus E. Hoppe,"Allacher Straße 250-252, 80999 München",80999,48.18183,11.46512
24,Georgi Georgiev Autohaus,"Bodenseestraße 146, 81243 München",81243,48.14439,11.43469
25,Autohaus E. Hoppe,"Allacher Straße 252, 80999 München",80999,48.18188,11.46492
26,Autohaus Ernst Wieser,"Landsberger Straße 216b, 80687 München",80687,48.14193,11.51522
27,Autohaus Feldmoching Kfz und Immobilien,"Lerchenauer Straße 309, 80995 München",80995,48.21252,11.52983
28,Autohaus Cl West,"Sankt-Johann-Straße 23, 80999 München",80999,48.19131,11.46121
29,Autohaus Avalon München Jaguar House München,"Nymphenburger Straße 81, 80636 München",80636,48.15009,11.54452
30,Auto Schmid - Zweigniederlassung der Autohaus MKM Huber,"Landsberger Straße 432, 81241 München",81241,48.1455,11.47416
31,Auto Auch - Zweigniederlassung der Autohaus MKM Huber,"Hufelandstraße 31, 80939 München",80939,48.19308,11.58226
32,Auto Grasmaier Freie Werkstatt,"Waisenhausstraße 44, 80637 München",80637,48.16176,11.52959
3,Autohaus Saggio,"Zamdorfer Straße 86, 81677 München",81677,48.13833,11.64085
4,Autohaus Burgstaller,"Sensburger Straße 5, 81929 München",81929,48.14772,11.64129
5,Autohaus Burgstaller,"Sensburger Straße 5, 81929 München",81929,48.14769,11.64128
7,Autohaus Mükra,"Zamdorfer Straße 90, 81677 München",81677,48.13856,11.64291
8,Autohaus Burgstaller,"Posener Platz 4, 81929 München",81929,48.14806,11.64136
11,Kroymans Autohaus Riem,"Sigmund-Riefler-Bogen 1, 81829 München",81829,48.13481,11.71353
13,"Autohaus Soucek, Inh. Miroslav Soucek","Frankfurter Ring 143, 80807 München",80807,48.18814,11.59091
14,Autohaus Soucek Inh. Miroslav Soucek,"Frankfurter Ring 143, 80807 München",80807,48.1881,11.5909
15,Autohaus Soucek Inh. Miroslav Soucek,"Frankfurter Ring 143, 80807 München",80807,48.1881,11.5909
16,"Autohaus Soucek, Inh. Miroslav Soucek","Frankfurter Ring 143, 80807 München",80807,48.18814,11.59091
2,Autohaus,"Albert-Roßhaupter-Straße 105, 81369 München",81369,48.11444,11.52263
5,Autohaus Riedel,"Wolfratshauser Straße 100, 81379 München",81379,48.0912,11.53808
6,Autohaus Amrhein,"Machtlfinger Straße 12, 81379 München",81379,48.09605,11.51341
7,Autohaus Rauchwald,"Großhaderner Straße 29, 81375 München",81375,48.11974,11.48049
9,Autohaus Christl,"Filchnerstraße 86-88, 81476 München",81476,48.0878,11.49862
11,Autohaus Graf,"Gautinger Straße 25, 81475 München",81475,48.08515,11.47834
